"reporting_unit","time","central_cases","central_intensity","lo_0_25_cases","hi_0_25_cases","lo_0_5_cases","hi_0_5_cases","lo_0_8_cases","hi_0_8_cases","lo_0_95_cases","hi_0_95_cases","lo_0_25_intensity","hi_0_25_intensity","lo_0_5_intensity","hi_0_5_intensity","lo_0_8_intensity","hi_0_8_intensity","lo_0_95_intensity","hi_0_95_intensity","1pct_cumulative","2_5pct_cumulative","10pct_cumulative","25pct_cumulative","50pct_cumulative","75pct_cumulative","90pct_cumulative","97_5pct_cumulative","99pct_cumulative","dead","country","Expected","mMult","adjustedDead"
"New York",2020-03-27,73.5,98.2703,1,870,0,1100,0,1300,0,1300,58,210,52,230,45,250,44,260,658,658,658,658,658,658,658,658,658,146,"United States",2000.33280736626,0.0511712877495067,7.47
"New York",2020-03-28,88.5,117.298,0,1100,0,1200,0,1300,0,1400,68,230,61,250,54,270,53,280,954,954,954,954,954,954,954,954,954,296,"United States",2000.33280736626,0.0511712877495067,15.15
"New York",2020-03-29,105,135.904,0,970,0,1100,0,1200,0,1500,79,260,71,270,64,280,63,290,1204,1204,1204,1204,1204,1204,1204,1204,1204,250,"United States",2000.33280736626,0.0511712877495067,12.79
"New York",2020-03-30,114,155.438,2,900,2,1100,1,1400,1,1500,91,270,82,290,74,300,73,310,1543,1543,1543,1543,1543,1543,1543,1543,1543,339,"United States",2000.33280736626,0.0511712877495067,17.35
"New York",2020-03-31,122,175.592,1,1300,0,1500,0,2000,0,2100,100,290,94,300,86,310,85,320,1968,1968,1968,1968,1968,1968,1968,1968,1968,425,"United States",2000.33280736626,0.0511712877495067,21.75
"New York",2020-04-01,141,196.03,3,1200,0,1400,0,1600,0,1800,120,300,110,310,99,320,97,330,2464,2464,2464,2464,2464,2464,2464,2464,2464,496,"United States",2000.33280736626,0.0511712877495067,25.38
"New York",2020-04-02,150.5,215.82,1,1200,0,1400,0,1500,0,1500,130,310,120,320,110,330,110,330,3023,3023,3023,3023,3023,3023,3023,3023,3023,559,"United States",2000.33280736626,0.0511712877495067,28.6
"New York",2020-04-03,165,233.618,2,1200,1,1300,0,1700,0,1700,150,310,130,320,130,330,120,340,3791,3791,3791,3791,3791,3791,3791,3791,3791,768,"United States",2000.33280736626,0.0511712877495067,39.3
"New York",2020-04-04,167,242.636,1,1500,0,1700,0,1700,0,1700,160,320,150,330,140,340,140,350,4626,4626,4626,4626,4626,4626,4626,4626,4626,835,"United States",2000.33280736626,0.0511712877495067,42.73
"New York",2020-04-05,179,253.161,3,1300,1,1500,1,1600,0,1700,180,330,160,330,160,340,150,350,5442,5442,5442,5442,5442,5442,5442,5442,5442,816,"United States",2000.33280736626,0.0511712877495067,41.76
"New York",2020-04-06,194,264.611,1,1400,1,1600,0,1900,0,2300,190,330,180,340,170,350,170,350,6272,6272,6272,6272,6272,6272,6272,6272,6272,830,"United States",2000.33280736626,0.0511712877495067,42.47
"New York",2020-04-07,192.5,274.424,2,1400,1,1600,1,1800,0,2500,210,330,190,340,190,350,180,350,7328,7328,7328,7328,7328,7328,7328,7328,7328,1056,"United States",2000.33280736626,0.0511712877495067,54.04
"New York",2020-04-08,198,280.72,2,1500,0,1500,0,1700,0,1700,220,330,210,340,200,350,190,350,8300,8300,8300,8300,8300,8300,8300,8300,8300,972,"United States",2000.33280736626,0.0511712877495067,49.74
"New York",2020-04-09,191,284.355,2,1500,1,1500,1,1800,0,1800,240,330,220,340,220,350,210,370,9348,9348,9348,9348,9348,9348,9348,9348,9348,1048,"United States",2000.33280736626,0.0511712877495067,53.63
"New York",2020-04-10,211,291.793,1,1500,1,1700,0,1900,0,1900,250,330,240,340,230,370,220,390,10364,10364,10364,10364,10364,10364,10364,10364,10364,1016,"United States",2000.33280736626,0.0511712877495067,51.99
"New York",2020-04-11,212,296.509,2,1400,2,1800,2,2300,0,2700,260,340,250,350,240,380,230,410,11381,11381,11381,11381,11381,11381,11381,11381,11381,1017,"United States",2000.33280736626,0.0511712877495067,52.04
"New York",2020-04-12,217,299.518,2,1400,2,1500,1,1800,0,1800,270,350,260,360,240,400,230,420,12357,12357,12357,12357,12357,12357,12357,12357,12357,976,"United States",2000.33280736626,0.0511712877495067,49.94
"New York",2020-04-13,219,302.954,5,1300,1,1800,1,2000,0,2200,280,360,260,380,240,410,230,430,13256,13256,13256,13256,13256,13256,13256,13256,13256,899,"United States",2000.33280736626,0.0511712877495067,46
"New York",2020-04-14,217.5,307.053,2,1600,0,1700,0,1900,0,1900,280,370,260,380,240,420,230,440,14279,14279,14279,14279,14279,14279,14279,14279,14279,1023,"United States",2000.33280736626,0.0511712877495067,52.35
"New York",2020-04-15,236.5,309.496,6,1500,2,1800,2,2000,0,2000,280,380,260,390,240,420,230,450,15234,15234,15234,15234,15234,15234,15234,15234,15234,955,"United States",2000.33280736626,0.0511712877495067,48.87
"New York",2020-04-16,219.5,312.876,2,1500,1,2000,1,2500,0,2700,270,380,260,400,240,430,230,460,15980,15980,15980,15980,15980,15980,15980,15980,15980,746,"United States",2000.33280736626,0.0511712877495067,38.17
"New York",2020-04-17,227,316.351,1,1400,1,2000,1,2200,0,2500,270,390,260,400,240,430,230,460,16800,16800,16800,16800,16800,16800,16800,16800,16800,820,"United States",2000.33280736626,0.0511712877495067,41.96
"New York",2020-04-18,246.5,319.155,5,1600,3,1600,2,2100,1,2100,270,390,260,410,240,440,230,460,17481,17481,17481,17481,17481,17481,17481,17481,17481,681,"United States",2000.33280736626,0.0511712877495067,34.85
"New York",2020-04-19,223,320.038,3,1500,2,1900,1,2200,0,2600,270,400,250,410,240,440,220,470,18146,18146,18146,18146,18146,18146,18146,18146,18146,665,"United States",2000.33280736626,0.0511712877495067,34.03
"New York",2020-04-20,219,320.516,2,1700,1,2000,0,2700,0,2700,270,400,250,410,230,440,220,470,18777,18777,18777,18777,18777,18777,18777,18777,18777,631,"United States",2000.33280736626,0.0511712877495067,32.29
"New York",2020-04-21,229,320.161,2,1600,1,1700,1,1800,0,1800,270,400,250,420,230,440,220,470,19417,19417,19417,19417,19417,19417,19417,19417,19417,640,"United States",2000.33280736626,0.0511712877495067,32.75
"New York",2020-04-22,229.5,319.171,4,1400,1,1600,1,1800,0,1800,270,400,250,420,230,440,220,470,20036,20036,20036,20036,20036,20036,20036,20036,20036,619,"United States",2000.33280736626,0.0511712877495067,31.68
"New York",2020-04-23,224,318.12,1,1600,0,1900,0,2100,0,2100,260,400,250,420,230,440,220,470,20612,20612,20612,20612,20612,20612,20612,20612,20612,576,"United States",2000.33280736626,0.0511712877495067,29.47
"New York",2020-04-24,224,316.797,3,1500,3,2000,1,2100,0,2100,260,400,250,420,230,440,220,460,21170,21170,21170,21170,21170,21170,21170,21170,21170,558,"United States",2000.33280736626,0.0511712877495067,28.55
"New York",2020-04-25,215,314.992,5,1700,1,2000,0,2300,0,2300,260,400,250,420,230,440,220,460,21748,21748,21748,21748,21748,21748,21748,21748,21748,578,"United States",2000.33280736626,0.0511712877495067,29.58
"New York",2020-04-26,216,312.835,2,1900,1,2100,0,2100,0,2400,260,400,240,420,230,440,220,460,22235,22235,22235,22235,22235,22235,22235,22235,22235,487,"United States",2000.33280736626,0.0511712877495067,24.92
"New York",2020-04-27,227,310.651,2,1300,1,1700,0,2300,0,3100,260,400,240,410,220,440,210,460,22707,22707,22707,22707,22707,22707,22707,22707,22707,472,"United States",2000.33280736626,0.0511712877495067,24.15
"New York",2020-04-28,228,308.397,2,1800,2,1900,1,2100,0,2400,260,390,240,410,220,440,210,450,23227,23227,23227,23227,23227,23227,23227,23227,23227,520,"United States",2000.33280736626,0.0511712877495067,26.61
"New York",2020-04-29,206.5,306.249,4,1300,1,1900,0,2100,0,2100,250,390,240,410,220,430,210,450,23747,23747,23747,23747,23747,23747,23747,23747,23747,520,"United States",2000.33280736626,0.0511712877495067,26.61
"New York",2020-04-30,220,304.021,4,1700,1,1800,0,2700,0,2700,250,390,240,410,220,430,210,450,24083,24083,24083,24083,24083,24083,24083,24083,24083,336,"United States",2000.33280736626,0.0511712877495067,17.19
"New York",2020-05-01,224,301.721,3,1600,1,1600,1,2000,0,2000,250,390,230,410,220,430,210,440,24312,24312,24312,24312,24312,24312,24312,24312,24312,229,"United States",2000.33280736626,0.0511712877495067,11.72
"New York",2020-05-02,219.5,299.309,1,1800,1,2100,0,2100,0,2700,250,380,230,400,220,430,210,440,24743,24743,24743,24743,24743,24743,24743,24743,24743,431,"United States",2000.33280736626,0.0511712877495067,22.05
"New York",2020-05-03,217,296.884,1,1600,1,1700,0,2300,0,2300,250,380,230,400,210,420,200,440,25174,25174,25174,25174,25174,25174,25174,25174,25174,431,"United States",2000.33280736626,0.0511712877495067,22.05
"New York",2020-05-04,215,294.414,3,1800,0,2000,0,2000,0,2000,240,380,230,400,210,420,200,430,25605,25605,25605,25605,25605,25605,25605,25605,25605,431,"United States",2000.33280736626,0.0511712877495067,22.05
"New York",2020-05-05,227,291.852,1,1500,1,2000,0,2400,0,2700,240,370,230,390,210,420,200,430,26036,26036,26036,26036,26036,26036,26036,26036,26036,431,"United States",2000.33280736626,0.0511712877495067,22.05
"New York",2020-05-06,215,289.196,3,1700,1,1800,0,1900,0,1900,240,370,230,390,210,410,200,430,26467,26467,26467,26467,26467,26467,26467,26467,26467,431,"United States",2000.33280736626,0.0511712877495067,22.05
"New York",2020-05-07,213,286.661,4,1600,1,1800,1,1900,1,3100,240,370,220,390,210,410,200,420,26722,26722,26722,26722,26722,26722,26722,26722,26722,255,"United States",2000.33280736626,0.0511712877495067,13.05
"New York",2020-05-08,207,284.11,2,1300,1,1500,1,1700,0,1900,230,370,220,380,200,410,200,420,26877,26877,26877,26877,26877,26877,26877,26877,26877,155,"United States",2000.33280736626,0.0511712877495067,7.93
"New York",2020-05-09,201.5,281.53,2,1500,1,1700,0,2000,0,2100,230,360,220,380,200,400,190,420,27107,27107,27107,27107,27107,27107,27107,27107,27107,230,"United States",2000.33280736626,0.0511712877495067,11.77
"New York",2020-05-10,203.5,278.871,3,1400,0,1700,0,1800,0,2100,230,360,220,380,200,400,190,410,27325,27325,27325,27325,27325,27325,27325,27325,27325,218,"United States",2000.33280736626,0.0511712877495067,11.16
"New York",2020-05-11,210,276.09,5,1500,1,1900,1,2300,0,2400,230,360,220,370,200,390,190,410,27534,27534,27534,27534,27534,27534,27534,27534,27534,209,"United States",2000.33280736626,0.0511712877495067,10.69
"New York",2020-05-12,203,273.24,1,1400,1,1500,0,1800,0,2400,230,350,210,370,200,390,190,400,27819,27819,27819,27819,27819,27819,27819,27819,27819,285,"United States",2000.33280736626,0.0511712877495067,14.58
"New York",2020-05-13,198.5,270.456,2,1400,1,1500,1,1800,0,2400,220,350,210,360,190,390,190,400,27988,27988,27988,27988,27988,27988,27988,27988,27988,169,"United States",2000.33280736626,0.0511712877495067,8.65
"New York",2020-05-14,193,267.653,1,1200,0,1400,0,1500,0,1500,220,350,210,360,190,380,180,390,28160,28160,28160,28160,28160,28160,28160,28160,28160,172,"United States",2000.33280736626,0.0511712877495067,8.8
"New York",2020-05-15,194.5,264.761,1,1300,1,1500,0,1500,0,1700,220,340,210,360,190,380,180,390,28301,28301,28301,28301,28301,28301,28301,28301,28301,141,"United States",2000.33280736626,0.0511712877495067,7.22
"New York",2020-05-16,189,261.793,2,1400,1,1700,1,2100,0,2300,220,340,200,350,190,370,180,390,28503,28503,28503,28503,28503,28503,28503,28503,28503,202,"United States",2000.33280736626,0.0511712877495067,10.34
"New York",2020-05-17,184,258.83,3,1200,2,1400,2,1800,1,1800,210,330,200,350,190,370,180,380,28722,28722,28722,28722,28722,28722,28722,28722,28722,219,"United States",2000.33280736626,0.0511712877495067,11.21
"New York",2020-05-18,183,255.915,2,1300,2,1600,0,1600,0,1800,210,330,200,350,180,370,180,380,28859,28859,28859,28859,28859,28859,28859,28859,28859,137,"United States",2000.33280736626,0.0511712877495067,7.01
"New York",2020-05-19,186.5,252.886,2,1300,1,1500,0,1600,0,1600,210,330,200,340,180,360,180,370,28997,28997,28997,28997,28997,28997,28997,28997,28997,138,"United States",2000.33280736626,0.0511712877495067,7.06
"New York",2020-05-20,191,249.819,1,1100,1,1300,0,1800,0,2200,210,320,200,340,180,360,170,370,29102,29102,29102,29102,29102,29102,29102,29102,29102,105,"United States",2000.33280736626,0.0511712877495067,5.37
"New York",2020-05-21,172,246.734,1,1200,1,1300,0,1500,0,1500,200,320,190,330,180,350,170,360,29227,29227,29227,29227,29227,29227,29227,29227,29227,125,"United States",2000.33280736626,0.0511712877495067,6.4
"New York",2020-05-22,178,243.631,1,1200,1,1300,0,1900,0,1900,200,320,190,330,180,350,170,360,29369,29369,29369,29369,29369,29369,29369,29369,29369,142,"United States",2000.33280736626,0.0511712877495067,7.27
"New York",2020-05-23,172,240.536,1,1200,0,1600,0,1700,0,1700,200,310,190,320,170,340,170,350,29469,29469,29469,29469,29469,29469,29469,29469,29469,100,"United States",2000.33280736626,0.0511712877495067,5.12
"New York",2020-05-24,173,237.489,2,1400,1,1500,0,1700,0,2300,200,310,190,320,170,340,170,350,29618,29618,29618,29618,29618,29618,29618,29618,29618,149,"United States",2000.33280736626,0.0511712877495067,7.62
"New York",2020-05-25,164,234.322,1,1200,1,1500,0,1700,0,2000,190,300,180,320,170,330,160,340,29712,29712,29712,29712,29712,29712,29712,29712,29712,94,"United States",2000.33280736626,0.0511712877495067,4.81
"New York",2020-05-26,178,231.143,2,1100,2,1200,0,1500,0,1500,190,300,180,310,170,330,160,340,29817,29817,29817,29817,29817,29817,29817,29817,29817,105,"United States",2000.33280736626,0.0511712877495067,5.37
"New York",2020-05-27,163,227.956,1,1300,0,1400,0,1500,0,1900,190,300,180,310,160,320,160,330,29917,29917,29917,29917,29917,29917,29917,29917,29917,100,"United States",2000.33280736626,0.0511712877495067,5.12
"New York",2020-05-28,180.5,224.761,3,1100,1,1200,0,1800,0,2000,190,290,180,300,160,320,160,330,30018,30018,30018,30018,30018,30018,30018,30018,30018,101,"United States",2000.33280736626,0.0511712877495067,5.17
"New York",2020-05-29,156,221.627,1,1100,1,1300,0,1500,0,1500,180,290,170,300,160,320,150,320,30117,30117,30117,30117,30117,30117,30117,30117,30117,99,"United States",2000.33280736626,0.0511712877495067,5.07
"New York",2020-05-30,152,218.517,1,1100,1,1400,0,1400,0,1800,180,280,170,290,160,310,150,320,30196,30196,30196,30196,30196,30196,30196,30196,30196,79,"United States",2000.33280736626,0.0511712877495067,4.04
"New York",2020-05-31,150.5,215.322,2,1000,1,1200,0,1600,0,2000,180,280,170,290,160,310,150,310,30285,30285,30285,30285,30285,30285,30285,30285,30285,89,"United States",2000.33280736626,0.0511712877495067,4.55
"New York",2020-06-01,148.5,212.125,3,960,1,1300,0,1400,0,1700,180,270,170,280,150,300,150,310,30353,30353,30353,30353,30353,30353,30353,30353,30353,68,"United States",2000.33280736626,0.0511712877495067,3.48
"New York",2020-06-02,152,208.851,0,1100,0,1100,0,1500,0,1500,170,270,160,280,150,300,150,300,30436,30436,30436,30436,30436,30436,30436,30436,30436,83,"United States",2000.33280736626,0.0511712877495067,4.25
"New York",2020-06-03,147.5,205.543,1,920,1,1100,0,1300,0,1400,170,270,160,280,150,290,140,300,30508,30508,30508,30508,30508,30508,30508,30508,30508,72,"United States",2000.33280736626,0.0511712877495067,3.68
"New York",2020-06-04,143.5,202.31,2,1100,1,1100,1,1300,0,1400,170,260,160,270,150,290,140,290,30603,30603,30603,30603,30603,30603,30603,30603,30603,95,"United States",2000.33280736626,0.0511712877495067,4.86
"New York",2020-06-05,150,199.089,1,1100,0,1100,0,1300,0,1500,160,260,160,270,140,280,140,290,30659,30659,30659,30659,30659,30659,30659,30659,30659,56,"United States",2000.33280736626,0.0511712877495067,2.87
"New York",2020-06-06,152.5,195.96,3,1000,2,1100,1,1400,0,1800,160,250,150,260,140,280,140,290,30717,30717,30717,30717,30717,30717,30717,30717,30717,58,"United States",2000.33280736626,0.0511712877495067,2.97
"New York",2020-06-07,142,192.773,1,880,1,1100,0,1300,0,1400,160,250,150,260,140,270,140,280,30778,30778,30778,30778,30778,30778,30778,30778,30778,61,"United States",2000.33280736626,0.0511712877495067,3.12
"New York",2020-06-08,137,189.502,1,1100,1,1200,0,1800,0,1800,160,250,150,250,140,270,130,280,30835,30835,30835,30835,30835,30835,30835,30835,30835,57,"United States",2000.33280736626,0.0511712877495067,2.92
"New York",2020-06-09,131.5,186.25,1,860,0,960,0,1200,0,1200,150,240,150,250,140,260,130,270,30906,30906,30906,30906,30906,30906,30906,30906,30906,71,"United States",2000.33280736626,0.0511712877495067,3.63
"New York",2020-06-10,138,183.063,3,1100,1,1300,1,1500,0,1500,150,240,150,240,130,260,130,270,30974,30974,30974,30974,30974,30974,30974,30974,30974,68,"United States",2000.33280736626,0.0511712877495067,3.48
"New York",2020-06-11,142.5,179.826,2,770,1,1100,0,1400,0,1400,150,230,140,240,130,250,130,260,31030,31030,31030,31030,31030,31030,31030,31030,31030,56,"United States",2000.33280736626,0.0511712877495067,2.87
"New York",2020-06-12,134,176.738,1,930,1,1100,0,1300,0,1300,150,230,140,240,130,250,130,260,31112,31112,31112,31112,31112,31112,31112,31112,31112,82,"United States",2000.33280736626,0.0511712877495067,4.2
"New York",2020-06-13,134,173.676,3,1100,1,1300,1,1400,0,1400,140,230,140,230,130,240,120,250,31167,31167,31167,31167,31167,31167,31167,31167,31167,55,"United States",2000.33280736626,0.0511712877495067,2.81
"New York",2020-06-14,128.5,170.575,1,760,0,910,0,1100,0,1200,140,220,140,230,130,240,120,250,31208,31208,31208,31208,31208,31208,31208,31208,31208,41,"United States",2000.33280736626,0.0511712877495067,2.1
"New York",2020-06-15,113,167.435,1,780,0,830,0,1100,0,1200,140,220,130,220,120,240,120,240,31249,31249,31249,31249,31249,31249,31249,31249,31249,41,"United States",2000.33280736626,0.0511712877495067,2.1
"New York",2020-06-16,112,164.337,2,700,0,890,0,930,0,930,140,210,130,220,120,230,120,240,31288,31288,31288,31288,31288,31288,31288,31288,31288,39,"United States",2000.33280736626,0.0511712877495067,2
"New York",2020-06-17,119,161.314,3,680,0,1000,0,1200,0,1400,130,210,130,210,120,230,120,230,31328,31328,31328,31328,31328,31328,31328,31328,31328,40,"United States",2000.33280736626,0.0511712877495067,2.05
"New York",2020-06-18,119,158.308,1,790,0,790,0,1200,0,1400,130,200,130,210,120,220,110,230,31374,31374,31374,31374,31374,31374,31374,31374,31374,46,"United States",2000.33280736626,0.0511712877495067,2.35
"New York",2020-06-19,113,155.27,1,1000,1,1200,1,1500,0,1800,130,200,120,210,110,220,110,220,31424,31424,31424,31424,31424,31424,31424,31424,31424,50,"United States",2000.33280736626,0.0511712877495067,2.56
"New York",2020-06-20,114.5,152.213,1,770,0,920,0,1200,0,1200,130,200,120,200,110,210,110,220,31447,31447,31447,31447,31447,31447,31447,31447,31447,23,"United States",2000.33280736626,0.0511712877495067,1.18
"New York",2020-06-21,111,149.241,1,760,0,960,0,1100,0,1100,120,190,120,200,110,210,110,210,31493,31493,31493,31493,31493,31493,31493,31493,31493,46,"United States",2000.33280736626,0.0511712877495067,2.35
"New York",2020-06-22,105,146.303,1,680,0,920,0,920,0,1200,120,190,120,190,110,200,110,210,31544,31544,31544,31544,31544,31544,31544,31544,31544,51,"United States",2000.33280736626,0.0511712877495067,2.61
"New York",2020-06-23,100,143.301,1,800,1,840,0,1100,0,1500,120,190,120,190,110,200,100,210,31581,31581,31581,31581,31581,31581,31581,31581,31581,37,"United States",2000.33280736626,0.0511712877495067,1.89
"New York",2020-06-24,103,140.315,1,590,0,880,0,890,0,1100,120,180,110,190,100,200,100,200,31613,31613,31613,31613,31613,31613,31613,31613,31613,32,"United States",2000.33280736626,0.0511712877495067,1.64
"New York",2020-06-25,103,137.46,1,680,1,690,0,950,0,1200,120,180,110,180,100,190,100,200,31642,31642,31642,31642,31642,31642,31642,31642,31642,29,"United States",2000.33280736626,0.0511712877495067,1.48
"New York",2020-06-26,100,134.604,2,710,1,920,0,1100,0,1200,110,170,110,180,100,190,98,190,31689,31689,31689,31689,31689,31689,31689,31689,31689,47,"United States",2000.33280736626,0.0511712877495067,2.41
"New York",2020-06-27,95,131.816,1,550,1,720,0,720,0,750,110,170,110,170,98,180,96,190,31719,31719,31719,31719,31719,31719,31719,31719,31719,30,"United States",2000.33280736626,0.0511712877495067,1.54
"New York",2020-06-28,93,129.039,1,560,1,660,0,860,0,890,110,170,100,170,97,180,94,180,31751,31751,31751,31751,31751,31751,31751,31751,31751,32,"United States",2000.33280736626,0.0511712877495067,1.64
"New York",2020-06-29,94,126.263,1,690,0,760,0,1000,0,1300,110,160,100,170,95,180,92,180,31757,31757,31757,31757,31757,31757,31757,31757,31757,6,"United States",2000.33280736626,0.0511712877495067,0.31
"New York",2020-06-30,94,123.488,1,650,0,840,0,860,0,860,100,160,100,160,93,170,90,180,31774,31774,31774,31774,31774,31774,31774,31774,31774,17,"United States",2000.33280736626,0.0511712877495067,0.87
"New York",2020-07-01,86.5,120.772,1,580,0,870,0,930,0,930,100,160,98,160,91,170,88,170,31789,31789,31789,31789,31789,31789,31789,31789,31789,15,"United States",2000.33280736626,0.0511712877495067,0.77
"New York",2020-07-02,88,118.08,0,700,0,850,0,860,0,920,100,150,96,160,89,160,86,170,31812,31812,31812,31812,31812,31812,31812,31812,31812,23,"United States",2000.33280736626,0.0511712877495067,1.18
"New York",2020-07-03,82,115.466,1,710,0,780,0,780,0,1000,98,150,94,150,87,160,84,160,31834,31834,31834,31834,31834,31834,31834,31834,31834,22,"United States",2000.33280736626,0.0511712877495067,1.13
"New York",2020-07-04,87.5,112.898,1,680,1,680,0,1000,0,1000,96,150,92,150,85,160,83,160,31858,31858,31858,31858,31858,31858,31858,31858,31858,24,"United States",2000.33280736626,0.0511712877495067,1.23
"New York",2020-07-05,84,110.327,1,510,1,690,0,820,0,820,93,140,90,150,84,150,81,160,31893,31893,31893,31893,31893,31893,31893,31893,31893,35,"United States",2000.33280736626,0.0511712877495067,1.79
"New York",2020-07-06,87,107.813,0,580,0,590,0,670,0,670,91,140,88,140,82,150,79,150,31909,31909,31909,31909,31909,31909,31909,31909,31909,16,"United States",2000.33280736626,0.0511712877495067,0.82
"New York",2020-07-07,78,105.348,1,530,0,670,0,700,0,820,89,140,86,140,80,140,77,150,31932,31932,31932,31932,31932,31932,31932,31932,31932,23,"United States",2000.33280736626,0.0511712877495067,1.18
"New York",2020-07-08,72,102.932,1,500,0,690,0,720,0,740,87,130,84,140,78,140,76,140,31943,31943,31943,31943,31943,31943,31943,31943,31943,11,"United States",2000.33280736626,0.0511712877495067,0.56
"New York",2020-07-09,75,100.553,0,550,0,570,0,720,0,840,85,130,82,130,77,140,74,140,31977,31977,31977,31977,31977,31977,31977,31977,31977,34,"United States",2000.33280736626,0.0511712877495067,1.74
"New York",2020-07-10,72,98.1956,0,510,0,600,0,660,0,660,83,130,80,130,75,130,72,140,32002,32002,32002,32002,32002,32002,32002,32002,32002,25,"United States",2000.33280736626,0.0511712877495067,1.28
"New York",2020-07-11,72.5,95.8205,0,540,0,540,0,650,0,650,81,120,78,130,73,130,71,130,32017,32017,32017,32017,32017,32017,32017,32017,32017,15,"United States",2000.33280736626,0.0511712877495067,0.77
"New York",2020-07-12,68,93.4774,2,470,0,550,0,570,0,720,79,120,76,120,72,130,69,130,32027,32027,32027,32027,32027,32027,32027,32027,32027,10,"United States",2000.33280736626,0.0511712877495067,0.51
"New York",2020-07-13,68,91.2092,1,580,0,660,0,720,0,1000,78,120,75,120,70,120,67,130,32073,32073,32073,32073,32073,32073,32073,32073,32073,46,"United States",2000.33280736626,0.0511712877495067,2.35
"New York",2020-07-14,65,89.0623,1,460,0,520,0,590,0,670,76,110,73,120,68,120,66,120,32090,32090,32090,32090,32090,32090,32090,32090,32090,17,"United States",2000.33280736626,0.0511712877495067,0.87
"New York",2020-07-15,64,86.9062,0,450,0,570,0,600,0,600,74,110,71,110,67,120,64,120,32113,32113,32113,32113,32113,32113,32113,32113,32113,23,"United States",2000.33280736626,0.0511712877495067,1.18
"New York",2020-07-16,64,84.7547,1,390,0,410,0,480,0,690,72,110,69,110,65,110,63,120,32131,32131,32131,32131,32131,32131,32131,32131,32131,18,"United States",2000.33280736626,0.0511712877495067,0.92
"New York",2020-07-17,61,82.5685,0,360,0,470,0,510,0,560,70,100,68,110,64,110,61,110,32145,32145,32145,32145,32145,32145,32145,32145,32145,14,"United States",2000.33280736626,0.0511712877495067,0.72
"New York",2020-07-18,62,80.4911,1,400,0,470,0,570,0,640,69,100,66,100,62,110,60,110,32165,32165,32165,32165,32165,32165,32165,32165,32165,20,"United States",2000.33280736626,0.0511712877495067,1.02
"New York",2020-07-19,57,78.4164,0,410,0,530,0,580,0,590,67,99,64,100,61,110,58,110,32185,32185,32185,32185,32185,32185,32185,32185,32185,20,"United States",2000.33280736626,0.0511712877495067,1.02
"New York",2020-07-20,55,76.4001,1,420,0,490,0,560,0,590,65,96,63,99,59,100,57,100,32201,32201,32201,32201,32201,32201,32201,32201,32201,16,"United States",2000.33280736626,0.0511712877495067,0.82
"New York",2020-07-21,56,74.3693,0,410,0,500,0,570,0,570,63,94,61,96,58,100,55,100,32216,32216,32216,32216,32216,32216,32216,32216,32216,15,"United States",2000.33280736626,0.0511712877495067,0.77
"New York",2020-07-22,54,72.4552,0,380,0,450,0,520,0,800,62,91,60,93,57,97,54,99,32226,32226,32226,32226,32226,32226,32226,32226,32226,10,"United States",2000.33280736626,0.0511712877495067,0.51
"New York",2020-07-23,51,70.5829,0,370,0,410,0,430,0,480,60,89,58,91,55,94,52,96,32268,32268,32268,32268,32268,32268,32268,32268,32268,42,"United States",2000.33280736626,0.0511712877495067,2.15
"New York",2020-07-24,52,68.7369,0,340,0,400,0,470,0,550,59,86,57,88,54,91,51,93,32276,32276,32276,32276,32276,32276,32276,32276,32276,8,"United States",2000.33280736626,0.0511712877495067,0.41
"New York",2020-07-25,49,66.8775,0,360,0,410,0,550,0,640,57,84,55,86,52,89,50,90,32293,32293,32293,32293,32293,32293,32293,32293,32293,17,"United States",2000.33280736626,0.0511712877495067,0.87
"New York",2020-07-26,44,65.0477,0,300,0,360,0,440,0,440,56,81,54,83,51,86,48,88,32303,32303,32303,32303,32303,32303,32303,32303,32303,10,"United States",2000.33280736626,0.0511712877495067,0.51
"New York",2020-07-27,47,63.29,0,310,0,340,0,370,0,410,54,79,52,81,50,84,47,85,32320,32320,32320,32320,32320,32320,32320,32320,32320,17,"United States",2000.33280736626,0.0511712877495067,0.87
"New York",2020-07-28,42,61.5761,0,280,0,330,0,330,0,640,53,77,51,78,49,81,46,83,32331,32331,32331,32331,32331,32331,32331,32331,32331,11,"United States",2000.33280736626,0.0511712877495067,0.56
"New York",2020-07-29,45,59.894,0,310,0,360,0,380,0,380,51,74,50,76,47,79,45,80,32340,32340,32340,32340,32340,32340,32340,32340,32340,9,"United States",2000.33280736626,0.0511712877495067,0.46
"New York",2020-07-30,44,58.2311,0,310,0,340,0,380,0,380,50,72,48,74,46,77,43,78,32360,32360,32360,32360,32360,32360,32360,32360,32360,20,"United States",2000.33280736626,0.0511712877495067,1.02
"New York",2020-07-31,40,56.5499,0,280,0,320,0,400,0,410,48,70,47,72,45,74,42,75,32370,32370,32370,32370,32370,32370,32370,32370,32370,10,"United States",2000.33280736626,0.0511712877495067,0.51
"New York",2020-08-01,40,54.8469,0,310,0,330,0,370,0,420,47,68,46,69,44,72,41,73,32388,32388,32388,32388,32388,32388,32388,32388,32388,18,"United States",2000.33280736626,0.0511712877495067,0.92
"New York",2020-08-02,38,53.2139,0,320,0,320,0,390,0,390,46,66,44,67,42,70,40,71,32399,32399,32399,32399,32399,32399,32399,32399,32399,11,"United States",2000.33280736626,0.0511712877495067,0.56
