"rowname","age_group","pop_m","pop_m_p","pop_f","pop_f_p","pop_bs","pop_bs_p","males","males_p","females","females_p","unknown","both_sexes","both_sexes_p","date1","country","path1","sheet1","serial_id"
"9","80-89",1395953,4.75060104273078,2159593,6.97210117392278,3555546,5.89061090684811,"1808",37.7768491433347,894,44.4776119402985,0,"2702",39.7294515512425,"2020-03-26","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1237
"1","0-9",2617094,8.90629518710477,2473388,7.98516728770955,5090482,8.43359888757281,NA,NA,NA,NA,NA,"0",0,"2020-03-25","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1238
"10","90+",209328,0.712369123511142,565200,1.82471029657031,774528,1.28319056607881,NA,NA,NA,NA,NA,"547",8.88419684911483,"2020-03-25","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1239
"12","Total known",29384766,100,30974780,100,60359546,100,NA,NA,NA,NA,NA,"6157",100,"2020-03-25","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1240
"14","Unknown",NA,NA,NA,NA,NA,NA,"0",NA,0,NA,NA,"0",NA,"2020-03-25","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1241
"15","TOTAL",29384766,NA,30974780,NA,60359546,NA,"0",NA,0,NA,0,"6157",NA,"2020-03-25","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1242
"2","10-19",2980600,10.1433511500483,2788274,9.0017556218317,5768874,9.5575172152554,NA,NA,NA,NA,NA,"0",0,"2020-03-25","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1243
"3","20-29",3212204,10.9315282619572,2989066,9.64999912832311,6201270,10.2738844324641,NA,NA,NA,NA,NA,"0",0,"2020-03-25","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1244
"4","30-39",3559151,12.1122318959423,3515067,11.3481580821559,7074218,11.7201312282899,NA,NA,NA,NA,NA,"17",0.276108494396622,"2020-03-25","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1245
"5","40-49",4593789,15.6332332202339,4648865,15.0085488904199,9242654,15.3126632198327,NA,NA,NA,NA,NA,"57",0.925775540035732,"2020-03-25","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1246
"6","50-59",4578610,15.5815772022823,4773621,15.4113152700358,9352231,15.494203684037,NA,NA,NA,NA,NA,"220",3.5731687510151,"2020-03-25","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1247
"7","60-69",3511037,11.9484939917507,3826173,12.3525429397723,7337210,12.1558402708993,NA,NA,NA,NA,NA,"680",11.0443397758649,"2020-03-25","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1248
"8","70-79",2727000,9.2803189244386,3235533,10.4457013092587,5962533,9.87835958872189,NA,NA,NA,NA,NA,"2180",35.4068539873315,"2020-03-25","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1249
"9","80-89",1395953,4.75060104273078,2159593,6.97210117392278,3555546,5.89061090684811,NA,NA,NA,NA,NA,"2456",39.8895566022413,"2020-03-25","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1250
"1","0-9",2617094,8.90629518710477,2473388,7.98516728770955,5090482,8.43359888757281,NA,NA,NA,NA,NA,"0",0,"2020-03-24","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1251
"10","90+",209328,0.712369123511142,565200,1.82471029657031,774528,1.28319056607881,NA,NA,NA,NA,NA,"503",9.07778379353907,"2020-03-24","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1252
"12","Total known",29384766,100,30974780,100,60359546,100,NA,NA,NA,NA,NA,"5541",100,"2020-03-24","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1253
"14","Unknown",NA,NA,NA,NA,NA,NA,"0",NA,0,NA,NA,"1",NA,"2020-03-24","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1254
"15","TOTAL",29384766,NA,30974780,NA,60359546,NA,"0",NA,0,NA,0,"5542",NA,"2020-03-24","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1255
"2","10-19",2980600,10.1433511500483,2788274,9.0017556218317,5768874,9.5575172152554,NA,NA,NA,NA,NA,"0",0,"2020-03-24","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1256
"3","20-29",3212204,10.9315282619572,2989066,9.64999912832311,6201270,10.2738844324641,NA,NA,NA,NA,NA,"0",0,"2020-03-24","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1257
"4","30-39",3559151,12.1122318959423,3515067,11.3481580821559,7074218,11.7201312282899,NA,NA,NA,NA,NA,"14",0.252661974372857,"2020-03-24","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1258
"5","40-49",4593789,15.6332332202339,4648865,15.0085488904199,9242654,15.3126632198327,NA,NA,NA,NA,NA,"46",0.830175058653673,"2020-03-24","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1259
"6","50-59",4578610,15.5815772022823,4773621,15.4113152700358,9352231,15.494203684037,NA,NA,NA,NA,NA,"191",3.44703122180112,"2020-03-24","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1260
"7","60-69",3511037,11.9484939917507,3826173,12.3525429397723,7337210,12.1558402708993,NA,NA,NA,NA,NA,"606",10.9366540335679,"2020-03-24","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1261
"8","70-79",2727000,9.2803189244386,3235533,10.4457013092587,5962533,9.87835958872189,NA,NA,NA,NA,NA,"1960",35.3726764122,"2020-03-24","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1262
"9","80-89",1395953,4.75060104273078,2159593,6.97210117392278,3555546,5.89061090684811,NA,NA,NA,NA,NA,"2221",40.0830175058654,"2020-03-24","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1263
"1","0-9",2617094,8.90629518710477,2473388,7.98516728770955,5090482,8.43359888757281,"0",0,0,0,0,"0",0,"2020-03-23","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1264
"10","90+",209328,0.712369123511142,565200,1.82471029657031,774528,1.28319056607881,"208",5.87073101891053,253,17.4603174603175,4,"465",9.26664009565564,"2020-03-23","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1265
"12","Total known",29384766,100,30974780,100,60359546,100,"3543",100,1449,100,26,"5018",100,"2020-03-23","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1266
"14","Unknown",NA,NA,NA,NA,NA,NA,"1",NA,0,NA,NA,"1",NA,"2020-03-23","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1267
"15","TOTAL",29384766,NA,30974780,NA,60359546,NA,"3544",NA,1449,NA,26,"5019",NA,"2020-03-23","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1268
"2","10-19",2980600,10.1433511500483,2788274,9.0017556218317,5768874,9.5575172152554,"0",0,0,0,0,"0",0,"2020-03-23","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1269
"3","20-29",3212204,10.9315282619572,2989066,9.64999912832311,6201270,10.2738844324641,"0",0,0,0,0,"0",0,"2020-03-23","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1270
"4","30-39",3559151,12.1122318959423,3515067,11.3481580821559,7074218,11.7201312282899,"9",0.254022015241321,3,0.20703933747412,0,"12",0.239139099242726,"2020-03-23","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1271
"5","40-49",4593789,15.6332332202339,4648865,15.0085488904199,9242654,15.3126632198327,"31",0.87496471916455,10,0.690131124913734,0,"41",0.817058589079315,"2020-03-23","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1272
"6","50-59",4578610,15.5815772022823,4773621,15.4113152700358,9352231,15.494203684037,"129",3.64098221845893,38,2.62249827467219,1,"168",3.34794738939817,"2020-03-23","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1273
"7","60-69",3511037,11.9484939917507,3826173,12.3525429397723,7337210,12.1558402708993,"437",12.3341800733841,99,6.83229813664596,5,"541",10.7811877241929,"2020-03-23","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1274
"8","70-79",2727000,9.2803189244386,3235533,10.4457013092587,5962533,9.87835958872189,"1371",38.6960203217612,390,26.9151138716356,7,"1768",35.2331606217617,"2020-03-23","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1275
"9","80-89",1395953,4.75060104273078,2159593,6.97210117392278,3555546,5.89061090684811,"1358",38.3290996330793,656,45.2726017943409,9,"2023",40.3148664806696,"2020-03-23","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1276
"1","0-9",2617094,8.90629518710477,2473388,7.98516728770955,5090482,8.43359888757281,NA,NA,NA,NA,NA,"0",0,"2020-03-22","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1277
"10","90+",209328,0.712369123511142,565200,1.82471029657031,774528,1.28319056607881,NA,NA,NA,NA,NA,"416",9.31899641577061,"2020-03-22","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1278
"12","Total known",29384766,100,30974780,100,60359546,100,NA,NA,NA,NA,NA,"4464",100,"2020-03-22","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1279
"14","Unknown",NA,NA,NA,NA,NA,NA,"0",NA,0,NA,NA,"1",NA,"2020-03-22","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1280
"15","TOTAL",29384766,NA,30974780,NA,60359546,NA,"0",NA,0,NA,0,"4465",NA,"2020-03-22","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1281
"2","10-19",2980600,10.1433511500483,2788274,9.0017556218317,5768874,9.5575172152554,NA,NA,NA,NA,NA,"0",0,"2020-03-22","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1282
"3","20-29",3212204,10.9315282619572,2989066,9.64999912832311,6201270,10.2738844324641,NA,NA,NA,NA,NA,"0",0,"2020-03-22","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1283
"4","30-39",3559151,12.1122318959423,3515067,11.3481580821559,7074218,11.7201312282899,NA,NA,NA,NA,NA,"12",0.268817204301075,"2020-03-22","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1284
"5","40-49",4593789,15.6332332202339,4648865,15.0085488904199,9242654,15.3126632198327,NA,NA,NA,NA,NA,"38",0.851254480286738,"2020-03-22","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1285
"6","50-59",4578610,15.5815772022823,4773621,15.4113152700358,9352231,15.494203684037,NA,NA,NA,NA,NA,"138",3.09139784946237,"2020-03-22","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1286
"7","60-69",3511037,11.9484939917507,3826173,12.3525429397723,7337210,12.1558402708993,NA,NA,NA,NA,NA,"469",10.5062724014337,"2020-03-22","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1287
"8","70-79",2727000,9.2803189244386,3235533,10.4457013092587,5962533,9.87835958872189,NA,NA,NA,NA,NA,"1585",35.5062724014337,"2020-03-22","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1288
"9","80-89",1395953,4.75060104273078,2159593,6.97210117392278,3555546,5.89061090684811,NA,NA,NA,NA,NA,"1806",40.4569892473118,"2020-03-22","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1289
"1","0-9",2617094,8.90629518710477,2473388,7.98516728770955,5090482,8.43359888757281,NA,NA,NA,NA,NA,"0",0,"2020-03-21","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1290
"10","90+",209328,0.712369123511142,565200,1.82471029657031,774528,1.28319056607881,NA,NA,NA,NA,NA,"362",9.60466967365349,"2020-03-21","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1291
"12","Total known",29384766,100,30974780,100,60359546,100,NA,NA,NA,NA,NA,"3769",100,"2020-03-21","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1292
"14","Unknown",NA,NA,NA,NA,NA,NA,"0",NA,0,NA,NA,"1",NA,"2020-03-21","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1293
"15","TOTAL",29384766,NA,30974780,NA,60359546,NA,"0",NA,0,NA,0,"3770",NA,"2020-03-21","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1294
"2","10-19",2980600,10.1433511500483,2788274,9.0017556218317,5768874,9.5575172152554,NA,NA,NA,NA,NA,"0",0,"2020-03-21","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1295
"3","20-29",3212204,10.9315282619572,2989066,9.64999912832311,6201270,10.2738844324641,NA,NA,NA,NA,NA,"0",0,"2020-03-21","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1296
"4","30-39",3559151,12.1122318959423,3515067,11.3481580821559,7074218,11.7201312282899,NA,NA,NA,NA,NA,"11",0.291854603343062,"2020-03-21","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1297
"5","40-49",4593789,15.6332332202339,4648865,15.0085488904199,9242654,15.3126632198327,NA,NA,NA,NA,NA,"31",0.822499336694083,"2020-03-21","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1298
"6","50-59",4578610,15.5815772022823,4773621,15.4113152700358,9352231,15.494203684037,NA,NA,NA,NA,NA,"111",2.94507827009817,"2020-03-21","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1299
"7","60-69",3511037,11.9484939917507,3826173,12.3525429397723,7337210,12.1558402708993,NA,NA,NA,NA,NA,"388",10.2945078270098,"2020-03-21","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1300
"8","70-79",2727000,9.2803189244386,3235533,10.4457013092587,5962533,9.87835958872189,NA,NA,NA,NA,NA,"1341",35.579729371186,"2020-03-21","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1301
"9","80-89",1395953,4.75060104273078,2159593,6.97210117392278,3555546,5.89061090684811,NA,NA,NA,NA,NA,"1525",40.4616609180154,"2020-03-21","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1302
"1","0-9",2617094,8.90629518710477,2473388,7.98516728770955,5090482,8.43359888757281,NA,NA,NA,NA,NA,"0",0,"2020-03-20","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1303
"10","90+",209328,0.712369123511142,565200,1.82471029657031,774528,1.28319056607881,NA,NA,NA,NA,NA,"298",9.31541106595811,"2020-03-20","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1304
"12","Total known",29384766,100,30974780,100,60359546,100,NA,NA,NA,NA,NA,"3199",100,"2020-03-20","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1305
"14","Unknown",NA,NA,NA,NA,NA,NA,"0",NA,0,NA,NA,"1",NA,"2020-03-20","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1306
"15","TOTAL",29384766,NA,30974780,NA,60359546,NA,"0",NA,0,NA,0,"3200",NA,"2020-03-20","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1307
"2","10-19",2980600,10.1433511500483,2788274,9.0017556218317,5768874,9.5575172152554,NA,NA,NA,NA,NA,"0",0,"2020-03-20","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1308
"3","20-29",3212204,10.9315282619572,2989066,9.64999912832311,6201270,10.2738844324641,NA,NA,NA,NA,NA,"0",0,"2020-03-20","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1309
"4","30-39",3559151,12.1122318959423,3515067,11.3481580821559,7074218,11.7201312282899,NA,NA,NA,NA,NA,"9",0.281337918099406,"2020-03-20","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1310
"5","40-49",4593789,15.6332332202339,4648865,15.0085488904199,9242654,15.3126632198327,NA,NA,NA,NA,NA,"27",0.844013754298218,"2020-03-20","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1311
"6","50-59",4578610,15.5815772022823,4773621,15.4113152700358,9352231,15.494203684037,NA,NA,NA,NA,NA,"93",2.9071584870272,"2020-03-20","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1312
"7","60-69",3511037,11.9484939917507,3826173,12.3525429397723,7337210,12.1558402708993,NA,NA,NA,NA,NA,"329",10.2844638949672,"2020-03-20","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1313
"8","70-79",2727000,9.2803189244386,3235533,10.4457013092587,5962533,9.87835958872189,NA,NA,NA,NA,NA,"1134",35.4485776805252,"2020-03-20","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1314
"9","80-89",1395953,4.75060104273078,2159593,6.97210117392278,3555546,5.89061090684811,NA,NA,NA,NA,NA,"1309",40.9190371991247,"2020-03-20","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1315
"1","0-9",2617094,8.90629518710477,2473388,7.98516728770955,5090482,8.43359888757281,"0",0,0,0,0,"0",0,"2020-03-19","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1316
"10","90+",209328,0.712369123511142,565200,1.82471029657031,774528,1.28319056607881,"129",6.03085553997195,155,17.4157303370787,1,"285",9.35346242205448,"2020-03-19","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1317
"12","Total known",29384766,100,30974780,100,60359546,100,"2139",100,890,100,18,"3047",100,"2020-03-19","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1318
"14","Unknown",NA,NA,NA,NA,NA,NA,"0",NA,0,NA,NA,"0",NA,"2020-03-19","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1319
"15","TOTAL",29384766,NA,30974780,NA,60359546,NA,"2139",NA,890,NA,18,"3047",NA,"2020-03-19","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1320
"2","10-19",2980600,10.1433511500483,2788274,9.0017556218317,5768874,9.5575172152554,"0",0,0,0,0,"0",0,"2020-03-19","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1321
"3","20-29",3212204,10.9315282619572,2989066,9.64999912832311,6201270,10.2738844324641,"0",0,0,0,0,"0",0,"2020-03-19","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1322
"4","30-39",3559151,12.1122318959423,3515067,11.3481580821559,7074218,11.7201312282899,"7",0.327255726975222,2,0.224719101123596,0,"9",0.295372497538563,"2020-03-19","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1323
"5","40-49",4593789,15.6332332202339,4648865,15.0085488904199,9242654,15.3126632198327,"16",0.748013090229079,9,1.01123595505618,0,"25",0.82047915982934,"2020-03-19","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1324
"6","50-59",4578610,15.5815772022823,4773621,15.4113152700358,9352231,15.494203684037,"63",2.945301542777,19,2.13483146067416,1,"83",2.72399081063341,"2020-03-19","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1325
"7","60-69",3511037,11.9484939917507,3826173,12.3525429397723,7337210,12.1558402708993,"252",11.781206171108,57,6.40449438202247,3,"312",10.2395799146702,"2020-03-19","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1326
"8","70-79",2727000,9.2803189244386,3235533,10.4457013092587,5962533,9.87835958872189,"837",39.1304347826087,246,27.6404494382022,7,"1090",35.7728913685592,"2020-03-19","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1327
"9","80-89",1395953,4.75060104273078,2159593,6.97210117392278,3555546,5.89061090684811,"835",39.0369331463301,402,45.1685393258427,6,"1243",40.7942238267148,"2020-03-19","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1328
"1","0-9",2617094,8.90629518710477,2473388,7.98516728770955,5090482,8.43359888757281,NA,NA,NA,NA,NA,"0",0,"2020-03-18","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1329
"10","90+",209328,0.712369123511142,565200,1.82471029657031,774528,1.28319056607881,NA,NA,NA,NA,NA,"229",9.58158995815899,"2020-03-18","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1330
"12","Total known",29384766,100,30974780,100,60359546,100,NA,NA,NA,NA,NA,"2390",100,"2020-03-18","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1331
"14","Unknown",NA,NA,NA,NA,NA,NA,"0",NA,0,NA,NA,"0",NA,"2020-03-18","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1332
"15","TOTAL",29384766,NA,30974780,NA,60359546,NA,"0",NA,0,NA,0,"2390",NA,"2020-03-18","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1333
"2","10-19",2980600,10.1433511500483,2788274,9.0017556218317,5768874,9.5575172152554,NA,NA,NA,NA,NA,"0",0,"2020-03-18","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1334
"3","20-29",3212204,10.9315282619572,2989066,9.64999912832311,6201270,10.2738844324641,NA,NA,NA,NA,NA,"0",0,"2020-03-18","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1335
"4","30-39",3559151,12.1122318959423,3515067,11.3481580821559,7074218,11.7201312282899,NA,NA,NA,NA,NA,"7",0.292887029288703,"2020-03-18","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1336
"5","40-49",4593789,15.6332332202339,4648865,15.0085488904199,9242654,15.3126632198327,NA,NA,NA,NA,NA,"18",0.753138075313807,"2020-03-18","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1337
"6","50-59",4578610,15.5815772022823,4773621,15.4113152700358,9352231,15.494203684037,NA,NA,NA,NA,NA,"65",2.71966527196653,"2020-03-18","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1338
"7","60-69",3511037,11.9484939917507,3826173,12.3525429397723,7337210,12.1558402708993,NA,NA,NA,NA,NA,"220",9.20502092050209,"2020-03-18","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1339
"8","70-79",2727000,9.2803189244386,3235533,10.4457013092587,5962533,9.87835958872189,NA,NA,NA,NA,NA,"856",35.81589958159,"2020-03-18","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1340
"9","80-89",1395953,4.75060104273078,2159593,6.97210117392278,3555546,5.89061090684811,NA,NA,NA,NA,NA,"995",41.6317991631799,"2020-03-18","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1341
"1","0-9",2617094,8.90629518710477,2473388,7.98516728770955,5090482,8.43359888757281,NA,NA,NA,NA,NA,"0",0,"2020-03-17","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1342
"10","90+",209328,0.712369123511142,565200,1.82471029657031,774528,1.28319056607881,NA,NA,NA,NA,NA,"198",9.88517224163754,"2020-03-17","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1343
"12","Total known",29384766,100,30974780,100,60359546,100,NA,NA,NA,NA,NA,"2003",100,"2020-03-17","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1344
"14","Unknown",NA,NA,NA,NA,NA,NA,"0",NA,0,NA,NA,"0",NA,"2020-03-17","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1345
"15","TOTAL",29384766,NA,30974780,NA,60359546,NA,"0",NA,0,NA,0,"2003",NA,"2020-03-17","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1346
"2","10-19",2980600,10.1433511500483,2788274,9.0017556218317,5768874,9.5575172152554,NA,NA,NA,NA,NA,"0",0,"2020-03-17","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1347
"3","20-29",3212204,10.9315282619572,2989066,9.64999912832311,6201270,10.2738844324641,NA,NA,NA,NA,NA,"0",0,"2020-03-17","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1348
"4","30-39",3559151,12.1122318959423,3515067,11.3481580821559,7074218,11.7201312282899,NA,NA,NA,NA,NA,"5",0.249625561657514,"2020-03-17","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1349
"5","40-49",4593789,15.6332332202339,4648865,15.0085488904199,9242654,15.3126632198327,NA,NA,NA,NA,NA,"12",0.599101347978033,"2020-03-17","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1350
"6","50-59",4578610,15.5815772022823,4773621,15.4113152700358,9352231,15.494203684037,NA,NA,NA,NA,NA,"56",2.79580629056415,"2020-03-17","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1351
"7","60-69",3511037,11.9484939917507,3826173,12.3525429397723,7337210,12.1558402708993,NA,NA,NA,NA,NA,"173",8.63704443334997,"2020-03-17","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1352
"8","70-79",2727000,9.2803189244386,3235533,10.4457013092587,5962533,9.87835958872189,NA,NA,NA,NA,NA,"708",35.3469795307039,"2020-03-17","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1353
"9","80-89",1395953,4.75060104273078,2159593,6.97210117392278,3555546,5.89061090684811,NA,NA,NA,NA,NA,"851",42.4862705941088,"2020-03-17","Italy","./Deaths-Age-Sex_Covid-19_Italy_20-04.xlsx","Combined_Information",1354
